Rank,Ticker,Company Name,Latest Close,Realised Volatility 30d (%),Realised Volatility 100d (%),Realised Volatility 100d 1d (%),Realised Volatility 100d 1w (%),Min Realised Volatility 100d (1y),Max Realised Volatility 100d (1y),Mean Realised Volatility 100d (1y),Rvol 100d Percentile (%),Rvol 100d Z-Score Percentile (%),Realised Volatility 180d (%),Realised Volatility 252d (%),Weighted IV (%),Weighted IV 1d (%),Weighted IV 1w (%),Weighted IV 3m (%),Weighted IV 3m 1d (%),Weighted IV 3m 1w (%),ATM IV 3m (%),ATM IV 3m 1d (%),ATM IV 3m 1w (%),Rvol100d - Weighted IV,Volume,Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%),Market Spread,1y Spread,3y Spread,5y Spread,Latest Close_Color,Realised Volatility 30d (%)_Color,Realised Volatility 100d (%)_Color,Realised Volatility 100d 1d (%)_Color,Realised Volatility 100d 1w (%)_Color,Min Realised Volatility 100d (1y)_Color,Max Realised Volatility 100d (1y)_Color,Mean Realised Volatility 100d (1y)_Color,Rvol 100d Percentile (%)_Color,Rvol 100d Z-Score Percentile (%)_Color,Realised Volatility 180d (%)_Color,Realised Volatility 252d (%)_Color,Weighted IV (%)_Color,Weighted IV 1d (%)_Color,Weighted IV 1w (%)_Color,Weighted IV 3m (%)_Color,Weighted IV 3m 1d (%)_Color,Weighted IV 3m 1w (%)_Color,ATM IV 3m (%)_Color,ATM IV 3m 1d (%)_Color,ATM IV 3m 1w (%)_Color,Rvol100d - Weighted IV_Color,Volume_Color,Volume 1d (%)_Color,Volume 1w (%)_Color,Open Interest_Color,OI 1d (%)_Color,OI 1w (%)_Color,Market Spread_Color,1y Spread_Color,3y Spread_Color,5y Spread_Color
24,COIN,"Coinbase Global, Inc.",308.97,67.52,77.99,-1.14,,65.82,97.63,83.59,25.1,26.78,77.85,84.34,69.4,9.57,-9.25,66.69,27.8,19.94,66.69,27.8,19.94,8.59,"164,714",83.3,-38.52,"1,275,324",-0.1,6.05,33.54,14.99,10.4,10.18,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
202,TMDX,"TransMedics Group, Inc.",117.38,61.46,61.08,-0.34,,48.05,89.98,70.55,32.27,22.91,61.78,72.8,61.29,-51.95,-1.52,,,,,,,-0.21,"2,459",8.9,24.51,"32,734",-0.15,4.08,64.08,5.27,4.48,3.28,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
143,GOSS,"Gossamer Bio, Inc.",2.46,85.86,91.2,-0.15,,57.6,102.45,83.67,72.51,76.43,92.07,82.71,117.74,,,83.63,,,83.63,,,-26.54,"3,945",291.76,,"79,713",0.0,,0.05,0.1,0.17,0.38,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
367,DNMR,"Danimer Scientific, Inc.",,,,,,,,,,,,,,,,,,,,,,,N/A,,,N/A,,,,0.57,4.48,6.94,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
107,Z,"Zillow Group, Inc.",84.19,38.68,38.23,-1.16,,35.96,58.89,47.38,8.76,8.08,38.55,43.21,58.07,14.11,,41.44,9.3,,41.44,9.3,,-19.83,"9,450",29.35,,"162,470",-0.13,,0.16,2.41,1.91,2.35,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
279,BL,"BlackLine, Inc.",54.68,32.17,34.45,-4.14,,26.39,48.0,37.61,47.81,31.8,40.05,36.84,63.34,,9.18,54.87,,82.45,54.87,,82.45,-28.89,"1,089",0.55,12.62,"7,131",-0.88,0.93,0.36,1.48,1.85,2.4,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
57,AFRM,"Affirm Holdings, Inc.",77.59,58.51,71.94,-9.38,,66.18,93.41,82.85,4.78,2.93,78.51,81.95,103.48,,,81.67,,,81.67,,,-31.54,"41,003",72.64,,"472,589",-0.03,,0.25,3.26,2.16,2.45,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
347,FWONK,Formula One Group,99.82,22.08,25.37,-2.34,,21.47,33.17,26.94,35.86,32.6,27.06,26.47,29.85,8.69,,29.89,6.59,,29.89,6.59,,-4.48,171,-1.72,,916,-0.43,,0.26,2.32,1.92,1.32,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
42,XYZ,"Block, Inc. (formerly Square; ticker often stylized, but XYZ may be a placeholder)",79.39,40.93,60.38,-1.81,,35.64,71.73,53.57,60.56,71.28,60.09,55.92,45.94,-12.33,,46.58,-2.47,,46.58,-2.47,,14.44,"26,431",52.3,,"691,787",-0.03,,0.01,2.62,2.66,3.98,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
103,NET,"Cloudflare, Inc.",205.24,36.45,48.48,-5.94,,38.01,65.25,50.97,44.62,38.91,53.53,50.72,74.68,36.36,,54.46,-3.46,,54.46,-3.46,,-26.2,"12,948",53.59,,"177,466",-0.96,,0.12,5.15,3.77,4.58,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
367,RDFN,Redfin Corporation,,,,,,,,,,,,,,,,,,,,,,,N/A,,,N/A,,,,0.62,0.59,1.29,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
36,RIG,Transocean Ltd.,3.17,55.52,73.77,-4.57,,45.39,79.95,60.54,69.32,85.12,66.83,62.81,67.1,,2.11,68.05,,12.97,68.05,,12.97,6.67,"18,791",21.04,-5.93,"814,502",-0.01,7.64,-0.02,0.17,0.24,1.1,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
73,DDOG,"Datadog, Inc.",131.73,38.12,45.39,-2.57,,32.74,50.51,41.49,64.54,77.7,44.29,42.36,41.34,-17.37,-5.9,42.16,-0.2,5.1,42.16,-0.2,5.1,4.06,"31,282",44.78,39.8,"331,939",-0.09,2.54,0.64,3.96,3.83,4.89,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
4,SOFI,"SoFi Technologies, Inc.",24.96,52.08,58.94,-7.34,,42.25,76.11,59.98,48.21,46.13,64.96,61.64,97.53,68.43,,68.34,10.78,,68.34,10.78,,-38.59,"334,405",76.58,,"3,762,609",0.0,,0.12,0.72,0.47,0.5,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
83,MDB,"MongoDB, Inc.",295.7,107.46,74.04,31.43,,49.25,81.13,64.97,69.32,82.34,77.01,71.33,80.72,-30.38,,49.4,-43.71,,49.4,-43.71,,-6.68,"194,056",58.26,,"284,860",-0.44,,0.76,9.83,11.87,12.75,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
72,EQT,EQT Corporation,51.35,41.7,41.68,-1.12,,28.04,45.61,37.9,60.56,74.31,41.26,39.08,34.45,,,,,,,,,7.23,"30,378",44.05,,"335,786",-0.0,,0.38,1.5,1.32,0.42,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
171,HOUS,Anywhere Real Estate Inc.,6.41,70.36,65.6,-1.98,,58.03,67.86,63.89,76.49,78.34,65.64,63.94,62.36,,,,,,,,,3.24,"5,109",-1.66,,"56,424",-0.86,,0.09,0.24,0.31,0.6,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
339,MMSI,"Merit Medical Systems, Inc.",90.79,21.0,36.43,-0.31,,18.68,37.63,26.19,92.03,92.74,31.81,28.64,28.59,-4.45,17.88,,,,,,,7.84,764,1.06,-6.37,"1,115",0.0,0.18,49.96,2.26,1.87,0.67,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
26,BA,Boeing Company (The),235.62,26.36,39.46,-9.25,,29.1,47.78,38.63,60.16,55.18,39.29,37.76,45.54,,,33.56,,,33.56,,,-6.08,"75,364",59.98,,"1,047,850",-0.02,,0.5,5.26,5.11,1.28,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
22,CCL,Carnival Corporation & plc,32.34,32.56,48.92,-10.45,,35.4,60.63,48.22,61.35,53.36,50.64,46.75,47.33,-27.62,,,,,,,,1.59,"66,879",38.25,,"1,339,385",-0.01,,0.01,0.79,0.62,0.57,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
29,WOLF,"Wolfspeed, Inc.",1.29,90.14,280.82,0.0,,86.0,308.23,178.83,85.26,93.47,240.34,220.93,261.25,-6.03,,332.37,3.74,,332.37,3.74,,19.58,"37,827",14.16,,"997,340",-0.01,,0.01,0.62,2.05,1.55,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
85,BTU,Peabody Energy Corporation,16.76,58.87,64.85,-3.39,,33.38,69.59,50.72,68.53,85.61,60.19,55.83,59.56,,-4.25,,,,,,,5.29,"15,150",9.99,-15.05,"271,757",-0.25,-2.68,0.17,0.77,0.87,0.87,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
330,GVA,Granite Construction Incorporated,109.97,31.27,27.19,-2.9,,21.32,31.17,26.09,61.35,64.37,28.26,26.54,22.2,-23.93,-27.56,,,,,,,4.99,419,-31.65,6.08,"1,973",-0.75,32.77,10.93,2.28,1.51,0.76,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
340,NVST,Envista Holdings Corporation,21.24,46.63,44.64,-4.44,,36.97,48.23,42.06,62.55,76.01,43.37,42.15,35.45,-7.72,-13.82,,,,,,,9.2,228,9.09,39.02,"1,064",0.0,1.43,0.41,0.67,0.79,0.96,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
233,EB,"Eventbrite, Inc.",2.6,70.71,57.35,-0.81,,48.12,68.38,61.16,22.31,24.77,61.03,57.79,45.3,,,,,,,,,12.05,213,0.95,,"18,400",0.0,,0.18,0.15,0.27,0.54,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
101,HLF,Herbalife Ltd.,9.48,68.08,67.22,-0.34,,47.57,84.93,66.03,58.57,53.81,72.87,67.78,100.95,,,77.4,,,77.4,,,-33.73,"6,504",-12.32,,"189,947",-0.36,,0.39,0.4,0.57,0.76,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
148,DDD,3D Systems Corporation,2.56,106.95,107.53,2.47,,69.94,111.2,94.47,93.63,91.54,104.57,100.84,98.05,-8.64,,99.77,-22.98,,99.77,-22.98,,9.49,"22,140",72.74,,"76,875",-0.04,,0.01,0.2,0.29,0.53,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
253,XERS,"Xeris Biopharma Holdings, Inc.",7.99,62.76,64.88,-1.02,,41.2,67.43,54.98,91.63,90.66,58.92,55.37,138.88,91.26,,,,,,,,-74.0,825,3.9,,"12,804",0.0,,4.28,0.22,0.16,0.26,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
313,RPAY,Repay Holdings Corporation,5.88,44.26,61.84,-2.04,,33.92,66.76,47.39,72.91,88.88,54.33,50.19,61.47,,,,,,,,,0.37,166,0.61,,"2,789",-0.04,,3.26,0.25,0.32,0.59,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
192,ATEC,"Alphatec Holdings, Inc.",16.18,82.39,58.75,-0.28,,46.14,104.73,73.14,34.26,21.88,56.09,67.11,58.59,-1.66,1.49,,,,,,,0.16,"1,060",-7.59,23.26,"36,563",-0.02,7.27,0.13,0.51,0.56,1.17,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
361,CSGS,"CSG Systems International, Inc.",64.01,22.71,27.35,-1.68,,24.44,31.25,27.81,35.06,39.06,26.61,26.5,31.04,,,,,,,,,-3.69,23,0.0,,75,-2.6,,0.43,1.36,1.25,0.84,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
244,WEC,"WEC Energy Group, Inc.",107.68,14.67,17.03,0.06,,13.49,20.63,17.23,51.39,45.65,17.88,16.85,18.14,-5.53,,,,,,,,-1.11,480,1.69,,"15,419",-0.02,,0.02,1.61,1.52,0.39,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
133,FIVN,"Five9, Inc.",27.01,56.29,56.11,-2.2,,40.42,68.32,55.48,52.59,52.92,50.91,49.25,57.55,,,60.92,,,60.92,,,-1.44,"2,976",2.66,,"93,379",-0.37,,0.12,1.39,2.24,2.58,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
81,ABNB,"Airbnb, Inc.",129.85,36.22,40.04,-3.89,,30.61,49.64,40.69,52.19,45.64,41.95,39.23,40.71,-5.7,,24.65,-30.51,,24.65,-30.51,,-0.67,"27,673",47.64,,"297,051",-0.05,,8.32,3.54,3.83,4.46,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
237,HALO,"Halozyme Therapeutics, Inc.",73.18,21.02,60.87,-0.12,,28.16,61.22,48.29,84.46,88.09,48.0,51.23,32.06,-5.07,-40.2,34.42,-5.93,-18.82,34.42,-5.93,-18.82,28.81,"2,054",27.5,5.99,"17,448",-0.96,9.0,7.78,1.82,1.52,0.73,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
