Rank,Ticker,Latest Close,Latest High,Latest Low,Close 1d (%),Close 1w (%),High 1d (%),High 1w (%),Low 1d (%),Low 1w (%),Realised Volatility 30d (%),Realised Volatility 60d (%),Realised Volatility 100d (%),Realised Volatility 100d 1d (%),Realised Volatility 100d 1w (%),Min Realised Volatility 100d (1y),Max Realised Volatility 100d (1y),Mean Realised Volatility 100d (1y),Rvol 100d Percentile (%),Rvol 100d Z-Score Percentile (%),Realised Volatility 180d (%),Realised Volatility 252d (%),Weighted IV (%),Weighted IV 3m (%),Weighted IV 3m 1d (%),Weighted IV 3m 1w (%),ATM IV 3m (%),ATM IV 3m 1d (%),ATM IV 3m 1w (%),Weighted IV 1d (%),Weighted IV 1w (%),Rvol100d - Weighted IV,Volume,Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%)
349,HLIT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
350,ECPG,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
351,ASRT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
352,GPN,88.81999969482422,89.22000122070312,88.37000274658203,N/A,N/A,N/A,N/A,N/A,N/A,41.07715047999812,37.44497505482594,52.29016377162564,N/A,N/A,26.13749107296527,55.54628727948734,38.72655715755611,86.74698795180723,89.99649535663565,44.50455773101068,41.28284047070101,37.82149607837167,38.34829923551321,4.953673501240592,N/A,37.60310456182856,N/A,N/A,-1.2090923335791135,N/A,14.46866769325397,5599.0,0.0,N/A,110278.0,0.4225326461106963,N/A
353,QTWO,78.7300033569336,79.16000366210938,78.02999877929688,N/A,1.8367686498290368,N/A,N/A,N/A,N/A,43.231783291780765,37.89856344584616,43.4649678404346,N/A,N/A,34.02250966179998,49.9867819916745,42.1943739344308,56.62650602409639,61.00532601749518,43.57833109944871,42.08425245936015,38.86789174058104,35.225765794747446,-30.809944771417264,-30.610281753811446,29.028698443363858,N/A,-33.43990440424939,-9.573259585505344,-7.9651691444252295,4.597076099853567,513.0,0.0,17.123287671232877,3360.0,0.0,1.5105740181268883
354,SE,186.5399932861328,188.0200042724609,185.07000732421875,N/A,N/A,N/A,N/A,N/A,N/A,61.57682299131809,50.28353788932246,49.41763660121463,N/A,N/A,33.567440393755426,56.49064695117478,43.9349050548796,59.43775100401606,74.5597285719643,50.36186804994212,46.654983714759936,42.491881343973674,44.11834056601557,1.4320228629012386,N/A,43.17881254581012,N/A,N/A,2.151685646721107,N/A,6.925755257240958,10258.0,-17.40740740740741,N/A,333018.0,-4.901451245352416,N/A
355,MMYT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
356,EXPE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
357,CBRL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
358,EQX,8.760000228881836,8.760000228881836,8.239999771118164,N/A,8.415845440551507,N/A,N/A,N/A,N/A,52.39237822290749,47.33816792110449,49.71400453429152,N/A,N/A,46.332531098031794,57.96779895101666,52.635261206540996,27.309236947791167,19.694095675528988,52.41201314762346,52.95705210787267,61.43744275717239,N/A,N/A,N/A,N/A,N/A,N/A,2.8750155559420514,14.801436725981281,-11.723438222880873,14901.0,0.1613228473482557,290.0785340314136,253039.0,0.010276151818286018,0.7445186308819958
359,RDFN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
360,RIVN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
361,GRPN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
362,RWT,6.119999885559082,6.119999885559082,6.019999980926514,N/A,N/A,N/A,N/A,N/A,N/A,37.3963876968173,30.31999356407569,36.44652502091669,N/A,N/A,22.98683660653664,40.78554587117993,30.34416890677723,63.45381526104418,83.4928640036044,34.571130901117265,31.77684021364592,48.351072961406814,N/A,N/A,N/A,N/A,N/A,N/A,4.878769923354974,N/A,-11.904547940490126,554.0,0.0,N/A,30027.0,0.829415715245131,N/A
363,NEO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
364,RNG,30.51000022888184,31.420000076293945,30.32999992370605,N/A,-2.305473339443189,N/A,N/A,N/A,N/A,85.91595550966517,64.87702788494009,58.065353452821135,N/A,N/A,39.06616310206072,60.77790140862691,44.87105048437998,92.7710843373494,99.69982153972444,51.466447193163376,49.58182083351743,50.33673086082199,N/A,N/A,N/A,N/A,N/A,N/A,4.471503617676139,1.7981698437299192,7.728622591999148,2287.0,-4.349644500209117,-11.218944099378882,24526.0,-1.2998511006479134,1.0964550700741962
365,GWRE,217.0200042724609,218.6000061035156,215.0,N/A,N/A,N/A,N/A,N/A,N/A,20.83358688384521,20.41778284875985,35.38214964029045,N/A,N/A,25.59491560011512,46.44806395352892,37.83600621880999,23.694779116465863,32.259527838038345,36.76401006658819,37.64196213168268,46.02258054181084,N/A,N/A,N/A,N/A,N/A,N/A,-2.8931514769078825,N/A,-10.64043090152039,694.0,-1.5602836879432624,N/A,4796.0,2.4348568987612134,N/A
366,EGHT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
367,AVGO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
368,CSIQ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
369,NVAX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
370,BE,52.93999862670898,54.52399826049805,52.59000015258789,N/A,7.274569936350596,N/A,N/A,N/A,N/A,80.95195813028782,82.128907627147,75.46988267379216,N/A,N/A,65.07497423982561,118.39132929379812,90.59745434941316,16.46586345381526,17.46545664573919,84.26499448389208,92.79352117856364,93.60162724587853,91.10624570406446,2.4485234318582165,6.5066658751613655,92.98990031532391,N/A,8.708373464565993,7.550710956897726,-0.17076869321479604,-18.131744572086376,68624.0,-7.417500876932624,-1.2930972483926182,553213.0,-7.339782993933344,9.267145176517992
371,RGEN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
